map
-2.6548817623484364,3.8218258261635984,0.10000000149011612,1.3707963267948966,-2.4469482869324843,3.8408959546750605,0.10000000149011612,1.1707963267948966,LEFT,0.02
-2.65452558627158,3.8635159634966176,0.10000000149011612,1.3707963267948966,-2.4469482869324843,3.8408959546750605,0.10000000149011612,1.1707963267948966,RIGHT,0.02
-2.65452558627158,3.8635159634966176,0.10000000149011612,1.3707963267948966,-2.3485854530715042,3.8627191589285736,0.10000000149011612,1.3707963267948966,LEFT,0.152
-2.5479081514489508,4.137801804530825,0.20000000670552254,1.5707963267948966,-2.3485854530715042,3.8627191589285736,0.10000000149011612,1.3707963267948966,RIGHT,0.152
-2.5479081514489508,4.137801804530825,0.20000000670552254,1.5707963267948966,-2.247908151448951,4.197801804530824,0.20000000670552254,1.3707963267948966,LEFT,0.152
-2.5419281248013235,4.257402603769343,0.20000000670552254,1.5707963267948966,-2.247908151448951,4.197801804530824,0.20000000670552254,1.3707963267948966,RIGHT,0.02
-2.5419281248013235,4.257402603769343,0.20000000670552254,1.5707963267948966,-2.2919281248013235,4.437402603769343,0.20000000670552254,1.5707963267948966,LEFT,0.02
-2.5419281248013235,4.577402603769342,0.20000000670552254,1.7707963267948965,-2.2919281248013235,4.437402603769343,0.20000000670552254,1.5707963267948966,RIGHT,0.02
-2.5419281248013235,4.577402603769342,0.20000000670552254,1.7707963267948965,-2.267775084528457,4.735010060791985,0.20000000670552254,1.7707963267948965,LEFT,0.02
-2.5326586620682736,4.783349385877344,0.20000000670552254,1.5707963267948966,-2.267775084528457,4.735010060791985,0.20000000670552254,1.7707963267948965,RIGHT,0.02
-2.5326586620682736,4.783349385877344,0.20000000670552254,1.5707963267948966,-2.2826586620682736,4.843349385877343,0.20000000670552254,1.3707963267948966,LEFT,0.02
-2.4905921374842257,4.824279257365881,0.20000000670552254,1.1707963267948966,-2.2826586620682736,4.843349385877343,0.20000000670552254,1.3707963267948966,RIGHT,0.02
-2.4905921374842257,4.824279257365881,0.20000000670552254,1.1707963267948966,-2.2674381044527836,4.83850168830444,0.20000000670552254,0.9707963267948967,LEFT,0.02
-2.385171020044829,5.1977216217521764,0.30000000074505806,1.1707963267948966,-2.2674381044527836,4.83850168830444,0.20000000670552254,0.9707963267948967,RIGHT,0.152
-2.385171020044829,5.1977216217521764,0.30000000074505806,1.1707963267948966,-2.1315406710055886,5.155630695815187,0.30000000074505806,0.9707963267948967,LEFT,0.152
-2.4130199038821942,5.275503300939117,0.30000000074505806,1.1707963267948966,-2.1315406710055886,5.155630695815187,0.30000000074505806,0.9707963267948967,RIGHT,0.02
-2.4130199038821942,5.275503300939117,0.30000000074505806,1.1707963267948966,-2.143812821150608,5.270254814762243,0.30000000074505806,1.3707963267948966,LEFT,0.02
-2.31995920363935,5.40799533870538,0.30000000074505806,1.3707963267948966,-2.143812821150608,5.270254814762243,0.30000000074505806,1.3707963267948966,RIGHT,0.02
-2.31995920363935,5.40799533870538,0.30000000074505806,1.3707963267948966,-2.1358660479188054,5.309457477875893,0.30000000074505806,1.1707963267948966,LEFT,0.02
-2.342089044504114,5.592073959489007,0.30000000074505806,1.3707963267948966,-2.1358660479188054,5.309457477875893,0.30000000074505806,1.1707963267948966,RIGHT,0.02
-2.342089044504114,5.592073959489007,0.30000000074505806,1.3707963267948966,-2.1341555690881617,5.6111440880004695,0.30000000074505806,1.1707963267948966,LEFT,0.02
-2.341055717050364,5.763762333217805,0.30000000074505806,1.1707963267948966,-2.1341555690881617,5.6111440880004695,0.30000000074505806,1.1707963267948966,RIGHT,0.02
-2.341055717050364,5.763762333217805,0.30000000074505806,1.1707963267948966,-2.1334784177112676,5.7411423243962485,0.30000000074505806,0.9707963267948967,LEFT,0.02
-2.373690869842389,5.832782805850426,0.30000000074505806,1.1707963267948966,-2.1334784177112676,5.7411423243962485,0.30000000074505806,0.9707963267948967,RIGHT,0.02
-2.373690869842389,5.832782805850426,0.30000000074505806,1.1707963267948966,-2.104483787110803,5.8275343196735525,0.30000000074505806,1.3707963267948966,LEFT,0.02
-2.410423920310879,5.828331124241596,0.30000000074505806,1.3707963267948966,-2.104483787110803,5.8275343196735525,0.30000000074505806,1.3707963267948966,RIGHT,0.02
-2.410423920310879,5.828331124241596,0.30000000074505806,1.3707963267948966,-2.153487116002865,5.837467786213305,0.30000000074505806,1.1707963267948966,LEFT,0.02
-2.3402391954727406,6.166137317526564,0.3999999947845936,1.3707963267948966,-2.153487116002865,5.837467786213305,0.30000000074505806,1.1707963267948966,RIGHT,0.152
-2.3402391954727406,6.166137317526564,0.3999999947845936,1.3707963267948966,-2.0833023911647266,6.175273979498273,0.3999999947845936,1.5707963267948966,LEFT,0.152
-2.3833023911647264,6.355273979498273,0.3999999947845936,1.5707963267948966,-2.0833023911647266,6.175273979498273,0.3999999947845936,1.5707963267948966,RIGHT,0.02
-2.3833023911647264,6.355273979498273,0.3999999947845936,1.5707963267948966,-2.1333023911647264,6.535273979498273,0.3999999947845936,1.3707963267948966,LEFT,0.02
-2.381628418434235,6.820290091640277,0.3999999947845936,1.1707963267948966,-2.1333023911647264,6.535273979498273,0.3999999947845936,1.3707963267948966,RIGHT,0.02
-2.381628418434235,6.820290091640277,0.3999999947845936,1.1707963267948966,-2.1740511190951386,6.79767008281872,0.3999999947845936,1.1707963267948966,LEFT,0.02
-2.381628418434235,6.820290091640277,0.3999999947845936,0.9707963267948967,-2.1740511190951386,6.79767008281872,0.3999999947845936,1.1707963267948966,RIGHT,0.02
-2.381628418434235,6.820290091640277,0.3999999947845936,0.9707963267948967,-2.1375113491769944,6.8229085830486245,0.3999999947845936,1.1707963267948966,LEFT,0.02
-2.278210378946726,7.132107197246451,0.4999999888241291,1.3707963267948966,-2.1375113491769944,6.8229085830486245,0.3999999947845936,1.1707963267948966,RIGHT,0.152
-2.278210378946726,7.132107197246451,0.4999999888241291,1.3707963267948966,-2.070276903530774,7.151177325757913,0.4999999888241291,1.5707963267948966,LEFT,0.152
-2.320276903530774,7.251177325757912,0.4999999888241291,1.5707963267948966,-2.070276903530774,7.151177325757913,0.4999999888241291,1.5707963267948966,RIGHT,0.02
-2.320276903530774,7.251177325757912,0.4999999888241291,1.5707963267948966,-2.120276903530774,7.391177325757912,0.4999999888241291,1.5707963267948966,LEFT,0.02
-2.4202769035307736,7.531177325757912,0.4999999888241291,1.5707963267948966,-2.120276903530774,7.391177325757912,0.4999999888241291,1.5707963267948966,RIGHT,0.02
-2.4202769035307736,7.531177325757912,0.4999999888241291,1.5707963267948966,-2.2202769035307734,7.531177325757912,0.4999999888241291,1.5707963267948966,LEFT,0.02
-2.4202769035307736,7.761177325757912,0.4999999888241291,1.7707963267948965,-2.2202769035307734,7.531177325757912,0.4999999888241291,1.5707963267948966,RIGHT,0.02
-2.4202769035307736,7.761177325757912,0.4999999888241291,1.7707963267948965,-2.1143367703306977,7.761974130325956,0.4999999888241291,1.5707963267948966,LEFT,0.02
-2.4143367703306975,7.821974130325955,0.4999999888241291,1.3707963267948966,-2.1143367703306977,7.761974130325956,0.4999999888241291,1.5707963267948966,RIGHT,0.02
-2.4143367703306975,7.821974130325955,0.4999999888241291,1.3707963267948966,-2.132236956826029,7.703569336416963,0.4999999888241291,1.1707963267948966,LEFT,0.02
-2.3625022053267504,7.8009239219941255,0.4999999888241291,1.1707963267948966,-2.132236956826029,7.703569336416963,0.4999999888241291,1.1707963267948966,RIGHT,0.02
-2.3625022053267504,7.8009239219941255,0.4999999888241291,1.1707963267948966,-2.1393481722953083,7.815146352932684,0.4999999888241291,1.3707963267948966,LEFT,0.02
-2.4452883054953842,7.815943157500728,0.4999999888241291,1.5707963267948966,-2.1393481722953083,7.815146352932684,0.4999999888241291,1.3707963267948966,RIGHT,0.02
-2.4452883054953842,7.815943157500728,0.4999999888241291,1.5707963267948966,-2.1952883054953842,7.8759431575007275,0.4999999888241291,1.5707963267948966,LEFT,0.02
-2.495288305495384,7.815943157500728,0.4999999888241291,1.3707963267948966,-2.1952883054953842,7.8759431575007275,0.4999999888241291,1.5707963267948966,RIGHT,0.02
-2.495288305495384,7.815943157500728,0.4999999888241291,1.3707963267948966,-2.2304047279555674,7.864282482586087,0.4999999888241291,1.3707963267948966,LEFT,0.152
-2.4873415322635815,7.855145820614378,0.4999999888241291,1.3707963267948966,-2.2304047279555674,7.864282482586087,0.4999999888241291,1.3707963267948966,RIGHT,0.02
-2.4873415322635815,7.855145820614378,0.4999999888241291,1.3707963267948966,-2.1814013990635055,7.854349016046334,0.4999999888241291,1.1707963267948966,LEFT,0.152
-2.3681534785333813,8.183018547359593,0.600000012665987,1.1707963267948966,-2.1814013990635055,7.854349016046334,0.4999999888241291,1.1707963267948966,RIGHT,0.152
-2.3681534785333813,8.183018547359593,0.600000012665987,1.1707963267948966,-2.160576179194285,8.160398538538036,0.600000012665987,1.1707963267948966,LEFT,0.152
-2.3979526431642855,8.36933014063092,0.600000012665987,1.1707963267948966,-2.160576179194285,8.160398538538036,0.600000012665987,1.1707963267948966,RIGHT,0.02
-2.3979526431642855,8.36933014063092,0.600000012665987,1.1707963267948966,-2.1747986101328434,8.383552571569478,0.600000012665987,1.1707963267948966,LEFT,0.02
-2.451116908333709,8.500378074262073,0.600000012665987,1.3707963267948966,-2.1747986101328434,8.383552571569478,0.600000012665987,1.1707963267948966,RIGHT,0.02
-2.451116908333709,8.500378074262073,0.600000012665987,1.3707963267948966,-2.2180204237211023,8.391906746892834,0.600000012665987,1.1707963267948966,LEFT,0.02
-2.3937671042986124,8.6182098716304,0.600000012665987,0.9707963267948967,-2.2180204237211023,8.391906746892834,0.600000012665987,1.1707963267948966,RIGHT,0.02
-2.3937671042986124,8.6182098716304,0.600000012665987,0.9707963267948967,-2.149650035041372,8.620828363038749,0.600000012665987,1.1707963267948966,LEFT,0.02
-2.340973449311228,8.8102890480162,0.600000012665987,0.9707963267948967,-2.149650035041372,8.620828363038749,0.600000012665987,1.1707963267948966,RIGHT,0.02
-2.340973449311228,8.8102890480162,0.600000012665987,0.9707963267948967,-2.1346395455838088,8.669128429667442,0.600000012665987,0.9707963267948967,LEFT,0.02
-2.340973449311228,8.8102890480162,0.600000012665987,1.1707963267948966,-2.1346395455838088,8.669128429667442,0.600000012665987,0.9707963267948967,RIGHT,0.02
-2.340973449311228,8.8102890480162,0.600000012665987,1.1707963267948966,-2.1107082008105067,8.712934462439037,0.600000012665987,1.3707963267948966,LEFT,0.02
-2.3438046854231134,8.821405789808276,0.600000012665987,1.1707963267948966,-2.1107082008105067,8.712934462439037,0.600000012665987,1.3707963267948966,RIGHT,0.02
-2.3438046854231134,8.821405789808276,0.600000012665987,1.1707963267948966,-2.136227386084017,8.79878578098672,0.600000012665987,1.1707963267948966,LEFT,0.02
-2.3898577351232575,8.840876706923709,0.600000012665987,1.1707963267948966,-2.136227386084017,8.79878578098672,0.600000012665987,1.1707963267948966,RIGHT,0.02
-2.3898577351232575,8.840876706923709,0.600000012665987,1.1707963267948966,-2.182280435784161,8.818256698102152,0.600000012665987,1.1707963267948966,LEFT,0.02
-2.369032515254037,9.14692622941541,0.7000000365078449,0.9707963267948967,-2.182280435784161,8.818256698102152,0.600000012665987,1.1707963267948966,RIGHT,0.152
-2.369032515254037,9.14692622941541,0.7000000365078449,0.9707963267948967,-2.1249154459967965,9.149544720823759,0.7000000365078449,1.1707963267948966,LEFT,0.152
-2.265614475766528,9.458743335021584,0.7000000365078449,1.1707963267948966,-2.1249154459967965,9.149544720823759,0.7000000365078449,1.1707963267948966,RIGHT,0.02
-2.265614475766528,9.458743335021584,0.7000000365078449,1.1707963267948966,-2.10476737750447,9.32559600691968,0.7000000365078449,1.3707963267948966,LEFT,0.02
-2.3789204177773366,9.483203463942322,0.7000000365078449,1.5707963267948966,-2.10476737750447,9.32559600691968,0.7000000365078449,1.3707963267948966,RIGHT,0.02
-2.3789204177773366,9.483203463942322,0.7000000365078449,1.5707963267948966,-2.1789204177773365,9.583203463942322,0.7000000365078449,1.7707963267948965,LEFT,0.02
-2.472940391129709,9.523602664703803,0.7000000365078449,1.5707963267948966,-2.1789204177773365,9.583203463942322,0.7000000365078449,1.7707963267948965,RIGHT,0.02
-2.472940391129709,9.523602664703803,0.7000000365078449,1.5707963267948966,-2.222940391129709,9.583602664703804,0.7000000365078449,1.5707963267948966,LEFT,0.02
-2.422940391129709,9.723602664703805,0.7000000365078449,1.3707963267948966,-2.222940391129709,9.583602664703804,0.7000000365078449,1.5707963267948966,RIGHT,0.02
-2.422940391129709,9.723602664703805,0.7000000365078449,1.3707963267948966,-2.093159938234226,9.84041384947671,0.7000000365078449,1.5707963267948966,LEFT,0.02
-2.3931599382342257,9.84041384947671,0.7000000365078449,1.3707963267948966,-2.093159938234226,9.84041384947671,0.7000000365078449,1.5707963267948966,RIGHT,0.02
-2.3931599382342257,9.84041384947671,0.7000000365078449,1.3707963267948966,-2.1852264628182736,9.859483977988171,0.7000000365078449,1.1707963267948966,LEFT,0.152
-2.3259254925880053,10.168682592185998,0.8000000603497028,1.3707963267948966,-2.1852264628182736,9.859483977988171,0.7000000365078449,1.1707963267948966,RIGHT,0.152
-2.3259254925880053,10.168682592185998,0.8000000603497028,1.3707963267948966,-2.1100452439402506,10.226955383811111,0.8000000603497028,1.3707963267948966,LEFT,0.152
-2.3669820482482646,10.217818721839402,0.8000000603497028,1.3707963267948966,-2.1100452439402506,10.226955383811111,0.8000000603497028,1.3707963267948966,RIGHT,0.02
-2.3669820482482646,10.217818721839402,0.8000000603497028,1.3707963267948966,-2.135208253136905,10.354496839691812,0.8000000603497028,1.3707963267948966,LEFT,0.02
-2.2855276226222894,10.61964601875431,0.8000000603497028,1.5707963267948966,-2.135208253136905,10.354496839691812,0.8000000603497028,1.3707963267948966,RIGHT,0.02
-2.2855276226222894,10.61964601875431,0.8000000603497028,1.5707963267948966,-2.085527622622289,10.79964601875431,0.8000000603497028,1.5707963267948966,LEFT,0.02
-2.2855276226222894,10.739646018754309,0.8000000603497028,1.5707963267948966,-2.085527622622289,10.79964601875431,0.8000000603497028,1.5707963267948966,RIGHT,0.02
-2.2855276226222894,10.739646018754309,0.8000000603497028,1.5707963267948966,-2.085527622622289,10.839646018754308,0.8000000603497028,1.5707963267948966,LEFT,0.02
-2.335527622622289,10.779646018754308,0.8000000603497028,1.3707963267948966,-2.085527622622289,10.839646018754308,0.8000000603497028,1.5707963267948966,RIGHT,0.02
-2.335527622622289,10.779646018754308,0.8000000603497028,1.3707963267948966,-2.1024311380096825,10.671174691385069,0.8000000603497028,1.3707963267948966,LEFT,0.02
-2.2785775204984247,10.808915215328206,0.8000000603497028,1.3707963267948966,-2.1024311380096825,10.671174691385069,0.8000000603497028,1.3707963267948966,RIGHT,0.02
-2.2785775204984247,10.808915215328206,0.8000000603497028,1.3707963267948966,-2.09448436477788,10.71037735449872,0.8000000603497028,1.3707963267948966,LEFT,0.02
-2.319634076158684,10.85805134498161,0.8000000603497028,1.1707963267948966,-2.09448436477788,10.71037735449872,0.8000000603497028,1.3707963267948966,RIGHT,0.02
-2.319634076158684,10.85805134498161,0.8000000603497028,1.1707963267948966,-2.112056776819588,10.835431336160052,0.8000000603497028,1.3707963267948966,LEFT,0.02
-2.3603828040890966,11.120447448302057,0.9000000841915607,1.5707963267948966,-2.112056776819588,10.835431336160052,0.8000000603497028,1.3707963267948966,RIGHT,0.152
-2.3603828040890966,11.120447448302057,0.9000000841915607,1.5707963267948966,-2.1603828040890964,11.350447448302058,0.9000000841915607,1.3707963267948966,LEFT,0.152
-2.3365291865778386,11.488187972245195,0.9000000841915607,1.3707963267948966,-2.1603828040890964,11.350447448302058,0.9000000841915607,1.3707963267948966,RIGHT,0.02
-2.3365291865778386,11.488187972245195,0.9000000841915607,1.3707963267948966,-2.0948219249267264,11.673869418989668,0.9000000841915607,1.5707963267948966,LEFT,0.02
-2.394821924926726,11.773869418989667,0.9000000841915607,1.5707963267948966,-2.0948219249267264,11.673869418989668,0.9000000841915607,1.5707963267948966,RIGHT,0.02
-2.394821924926726,11.773869418989667,0.9000000841915607,1.5707963267948966,-2.144821924926726,11.773869418989667,0.9000000841915607,1.5707963267948966,LEFT,0.02
-2.444821924926726,11.713869418989667,0.9000000841915607,1.3707963267948966,-2.144821924926726,11.773869418989667,0.9000000841915607,1.5707963267948966,RIGHT,0.02
-2.444821924926726,11.713869418989667,0.9000000841915607,1.3707963267948966,-2.122988245263045,11.791477940648923,0.9000000841915607,1.5707963267948966,LEFT,0.02
-2.4229882452630447,11.851477940648923,0.9000000841915607,1.3707963267948966,-2.122988245263045,11.791477940648923,0.9000000841915607,1.5707963267948966,RIGHT,0.02
-2.4229882452630447,11.851477940648923,0.9000000841915607,1.3707963267948966,-2.1170481120629687,11.85068113608088,0.9000000841915607,1.3707963267948966,LEFT,0.02
-2.3739849163709827,11.84154447410917,0.9000000841915607,1.3707963267948966,-2.1170481120629687,11.85068113608088,0.9000000841915607,1.3707963267948966,RIGHT,0.02
-2.3739849163709827,11.84154447410917,0.9000000841915607,1.3707963267948966,-2.1660514409550307,11.860614602620632,0.9000000841915607,1.1707963267948966,LEFT,0.152
-2.3067504707247624,12.169813216818458,1.0000001080334187,1.3707963267948966,-2.1660514409550307,11.860614602620632,0.9000000841915607,1.1707963267948966,RIGHT,0.152
-2.3067504707247624,12.169813216818458,1.0000001080334187,1.3707963267948966,-2.0829234488452055,12.26728867155722,1.0000001080334187,1.5707963267948966,LEFT,0.152
-2.3829234488452053,12.49728867155722,1.0000001080334187,1.3707963267948966,-2.0829234488452055,12.26728867155722,1.0000001080334187,1.5707963267948966,RIGHT,0.02
-2.3829234488452053,12.49728867155722,1.0000001080334187,1.3707963267948966,-2.141216187194093,12.682970118301693,1.0000001080334187,1.1707963267948966,LEFT,0.02
-2.327968266663969,13.011639649614951,1.0020499742495304,1.3707963267948966,-2.141216187194093,12.682970118301693,1.0000001080334187,1.1707963267948966,RIGHT,0.02
-2.327968266663969,13.011639649614951,1.0020499742495304,1.3707963267948966,-1.9882543472287324,13.177454163279918,1.0020499742495304,1.3707963267948966,LEFT,0.02
-2.262407387501599,13.335061620302561,1.0020499742495304,1.1707963267948966,-1.9882543472287324,13.177454163279918,1.0020499742495304,1.3707963267948966,RIGHT,0.02
-2.262407387501599,13.335061620302561,1.0020499742495304,1.1707963267948966,-2.032142139000878,13.237707034725398,1.0020499742495304,0.9707963267948967,LEFT,0.02
-2.095573616771707,13.499195940088146,1.0020499742495304,1.1707963267948966,-2.032142139000878,13.237707034725398,1.0020499742495304,0.9707963267948967,RIGHT,0.02
-2.095573616771707,13.499195940088146,1.0020499742495304,1.1707963267948966,-1.8426204191093605,13.327106777755379,1.0020499742495304,0.9707963267948967,LEFT,0.02
-1.877819773210438,13.629862463863612,1.0020499742495304,1.1707963267948966,-1.8426204191093605,13.327106777755379,1.0020499742495304,0.9707963267948967,RIGHT,0.02
-1.877819773210438,13.629862463863612,1.0020499742495304,1.1707963267948966,-1.5579883059787272,13.744351906907113,1.0020499742495304,1.3707963267948966,LEFT,0.02
-1.7672444708959265,13.970431223617302,1.0020499742495304,1.5707963267948966,-1.5579883059787272,13.744351906907113,1.0020499742495304,1.3707963267948966,RIGHT,0.02
-1.7672444708959265,13.970431223617302,1.0020499742495304,1.5707963267948966,-1.5172444708959265,14.150431223617302,1.0020499742495304,1.5707963267948966,LEFT,0.02
-1.7672444708959265,14.380431223617302,1.0020499742495304,1.7707963267948965,-1.5172444708959265,14.150431223617302,1.0020499742495304,1.5707963267948966,RIGHT,0.02
